Datum,Uur,Aantal_check_ins
29-6-2023,4,2.0
29-6-2023,5,18.4
29-6-2023,6,95.1
29-6-2023,7,267.5
29-6-2023,8,333.6
29-6-2023,9,209.1
29-6-2023,10,173.0
29-6-2023,11,183.9
29-6-2023,12,215.1
29-6-2023,13,213.8
29-6-2023,14,230.9
29-6-2023,15,258.1
29-6-2023,16,300.7
29-6-2023,17,328.9
29-6-2023,18,220.3
29-6-2023,19,137.5
29-6-2023,20,111.2
29-6-2023,21,102.5
29-6-2023,22,90.4
29-6-2023,23,63.4
30-6-2023,0,22.8
30-6-2023,1,2.6
30-6-2023,2,1.2
30-6-2023,3,1.4
30-6-2023,4,2.5
30-6-2023,5,17.1
30-6-2023,6,72.8
30-6-2023,7,187.4
30-6-2023,8,239.9
30-6-2023,9,178.1
30-6-2023,10,167.1
30-6-2023,11,185.8
30-6-2023,12,216.6
30-6-2023,13,220.8
30-6-2023,14,238.3
30-6-2023,15,255.3
30-6-2023,16,263.9
30-6-2023,17,266.8
30-6-2023,18,209.2
30-6-2023,19,145.6
30-6-2023,20,116.7
30-6-2023,21,106.2
30-6-2023,22,104.4
30-6-2023,23,98.0
1-7-2023,0,47.2
1-7-2023,1,9.3
1-7-2023,2,3.5
1-7-2023,3,2.7
1-7-2023,4,3.3
1-7-2023,5,5.7
1-7-2023,6,16.1
1-7-2023,7,35.4
1-7-2023,8,65.6
1-7-2023,9,93.2
1-7-2023,10,113.0
1-7-2023,11,138.6
1-7-2023,12,160.2
1-7-2023,13,178.4
1-7-2023,14,185.0
1-7-2023,15,180.3
1-7-2023,16,175.5
1-7-2023,17,166.5
1-7-2023,18,140.9
1-7-2023,19,115.1
1-7-2023,20,97.0
1-7-2023,21,87.8
1-7-2023,22,92.0
1-7-2023,23,93.1
2-7-2023,0,50.4
2-7-2023,1,9.8
2-7-2023,2,3.7
2-7-2023,3,2.8
2-7-2023,4,3.3
2-7-2023,5,4.9
2-7-2023,6,6.5
2-7-2023,7,18.3
2-7-2023,8,38.5
2-7-2023,9,64.8
2-7-2023,10,86.1
2-7-2023,11,114.6
2-7-2023,12,137.0
2-7-2023,13,149.2
2-7-2023,14,146.2
2-7-2023,15,138.9
2-7-2023,16,135.7
2-7-2023,17,135.8
2-7-2023,18,121.2
2-7-2023,19,104.2
2-7-2023,20,92.3
2-7-2023,21,76.5
2-7-2023,22,61.7
2-7-2023,23,42.5
3-7-2023,0,15.1
3-7-2023,1,1.7
3-7-2023,2,0.7
3-7-2023,3,0.9
3-7-2023,4,2.1
3-7-2023,5,18.7
3-7-2023,6,91.4
3-7-2023,7,235.9
3-7-2023,8,283.7
3-7-2023,9,169.1
3-7-2023,10,148.2
3-7-2023,11,166.5
3-7-2023,12,195.0
3-7-2023,13,193.2
3-7-2023,14,213.9
3-7-2023,15,231.0
3-7-2023,16,271.0
3-7-2023,17,303.6
3-7-2023,18,185.9
3-7-2023,19,110.5
3-7-2023,20,88.8
3-7-2023,21,75.3
3-7-2023,22,61.0
3-7-2023,23,36.6
4-7-2023,0,12.3
4-7-2023,1,1.2
4-7-2023,2,0.6
4-7-2023,3,0.8
4-7-2023,4,1.9
4-7-2023,5,19.0
4-7-2023,6,99.0
4-7-2023,7,263.0
4-7-2023,8,324.8
4-7-2023,9,196.6
4-7-2023,10,162.0
4-7-2023,11,177.1
4-7-2023,12,205.9
4-7-2023,13,203.2
4-7-2023,14,220.2
4-7-2023,15,244.8
4-7-2023,16,297.3
4-7-2023,17,344.3
4-7-2023,18,211.8
4-7-2023,19,121.1
4-7-2023,20,94.0
4-7-2023,21,86.0
4-7-2023,22,76.4
4-7-2023,23,51.7
5-7-2023,0,16.8
5-7-2023,1,1.5
5-7-2023,2,0.7
5-7-2023,3,0.9
5-7-2023,4,2.1
5-7-2023,5,18.4
5-7-2023,6,88.9
5-7-2023,7,232.0
5-7-2023,8,283.2
5-7-2023,9,135.6
5-7-2023,10,96.2
5-7-2023,11,102.4
5-7-2023,12,123.7
5-7-2023,13,128.8
5-7-2023,14,140.9
5-7-2023,15,156.0
5-7-2023,16,187.8
5-7-2023,17,211.7
5-7-2023,18,141.2
5-7-2023,19,89.2
5-7-2023,20,70.4
5-7-2023,21,63.2
5-7-2023,22,55.1
5-7-2023,23,37.5
6-7-2023,0,13.1
6-7-2023,1,1.4
6-7-2023,2,0.6
6-7-2023,3,0.9
6-7-2023,4,2.1
6-7-2023,5,17.9
6-7-2023,6,91.4
6-7-2023,7,244.5
6-7-2023,8,308.9
6-7-2023,9,199.7
6-7-2023,10,170.9
6-7-2023,11,185.2
6-7-2023,12,211.0
6-7-2023,13,209.4
6-7-2023,14,223.5
6-7-2023,15,248.2
6-7-2023,16,286.4
6-7-2023,17,322.5
6-7-2023,18,219.5
6-7-2023,19,137.4
6-7-2023,20,113.8
6-7-2023,21,108.0
6-7-2023,22,94.6
6-7-2023,23,69.7
7-7-2023,0,26.5
7-7-2023,1,3.1
7-7-2023,2,1.3
7-7-2023,3,1.4
7-7-2023,4,2.9
7-7-2023,5,17.1
7-7-2023,6,69.4
7-7-2023,7,162.3
7-7-2023,8,208.5
7-7-2023,9,164.5
7-7-2023,10,155.3
7-7-2023,11,172.9
7-7-2023,12,202.2
7-7-2023,13,207.2
7-7-2023,14,224.2
7-7-2023,15,241.9
7-7-2023,16,255.7
7-7-2023,17,262.0
7-7-2023,18,210.7
7-7-2023,19,147.2
7-7-2023,20,115.6
7-7-2023,21,103.1
7-7-2023,22,102.2
7-7-2023,23,101.5
8-7-2023,0,54.6
8-7-2023,1,10.5
8-7-2023,2,3.8
8-7-2023,3,2.8
8-7-2023,4,3.1
8-7-2023,5,5.3
8-7-2023,6,15.5
8-7-2023,7,35.8
8-7-2023,8,66.1
8-7-2023,9,96.8
8-7-2023,10,119.3
8-7-2023,11,146.0
8-7-2023,12,162.7
8-7-2023,13,176.5
8-7-2023,14,178.7
8-7-2023,15,169.8
8-7-2023,16,160.0
8-7-2023,17,156.4
8-7-2023,18,136.9
8-7-2023,19,113.3
8-7-2023,20,99.2
8-7-2023,21,92.9
8-7-2023,22,97.4
8-7-2023,23,100.1
9-7-2023,0,53.4
9-7-2023,1,11.5
9-7-2023,2,3.9
9-7-2023,3,2.5
9-7-2023,4,3.1
9-7-2023,5,4.4
9-7-2023,6,5.8
9-7-2023,7,16.4
9-7-2023,8,34.2
9-7-2023,9,58.0
9-7-2023,10,79.9
9-7-2023,11,104.5
9-7-2023,12,119.6
9-7-2023,13,132.1
9-7-2023,14,136.6
9-7-2023,15,126.8
9-7-2023,16,121.1
9-7-2023,17,101.0
9-7-2023,18,86.9
9-7-2023,19,77.7
9-7-2023,20,73.1
9-7-2023,21,64.7
9-7-2023,22,56.0
9-7-2023,23,45.0
10-7-2023,0,15.8
10-7-2023,1,1.4
10-7-2023,2,0.7
10-7-2023,3,0.8
10-7-2023,4,2.0
10-7-2023,5,17.9
10-7-2023,6,84.4
10-7-2023,7,202.1
10-7-2023,8,238.5
10-7-2023,9,148.9
10-7-2023,10,129.9
10-7-2023,11,146.0
10-7-2023,12,169.2
10-7-2023,13,170.3
10-7-2023,14,179.8
10-7-2023,15,201.9
10-7-2023,16,242.2
10-7-2023,17,281.5
10-7-2023,18,175.4
10-7-2023,19,104.2
10-7-2023,20,81.8
10-7-2023,21,74.3
10-7-2023,22,62.8
10-7-2023,23,41.6
11-7-2023,0,14.0
11-7-2023,1,1.5
11-7-2023,2,0.6
11-7-2023,3,0.8
11-7-2023,4,1.9
11-7-2023,5,18.3
11-7-2023,6,90.9
11-7-2023,7,224.5
11-7-2023,8,267.3
11-7-2023,9,167.7
11-7-2023,10,138.6
11-7-2023,11,151.7
11-7-2023,12,173.3
11-7-2023,13,175.2
11-7-2023,14,185.3
11-7-2023,15,210.7
11-7-2023,16,263.3
11-7-2023,17,311.3
11-7-2023,18,195.7
11-7-2023,19,114.4
11-7-2023,20,89.1
11-7-2023,21,82.4
11-7-2023,22,69.3
11-7-2023,23,50.2
12-7-2023,0,16.3
12-7-2023,1,1.9
12-7-2023,2,0.8
12-7-2023,3,1.0
12-7-2023,4,2.2
12-7-2023,5,17.1
12-7-2023,6,78.1
12-7-2023,7,182.6
12-7-2023,8,226.9
12-7-2023,9,156.4
12-7-2023,10,137.7
12-7-2023,11,152.2
12-7-2023,12,177.8
12-7-2023,13,176.7
12-7-2023,14,183.6
12-7-2023,15,201.4
12-7-2023,16,240.5
12-7-2023,17,273.0
12-7-2023,18,183.2
12-7-2023,19,112.3
12-7-2023,20,90.8
12-7-2023,21,84.1
12-7-2023,22,74.0
12-7-2023,23,49.0
13-7-2023,0,16.9
13-7-2023,1,1.6
13-7-2023,2,0.7
13-7-2023,3,1.0
13-7-2023,4,2.1
13-7-2023,5,17.9
13-7-2023,6,85.8
13-7-2023,7,209.3
13-7-2023,8,259.2
13-7-2023,9,165.4
13-7-2023,10,138.5
13-7-2023,11,150.6
13-7-2023,12,174.1
13-7-2023,13,176.5
13-7-2023,14,186.5
13-7-2023,15,211.4
13-7-2023,16,258.6
13-7-2023,17,297.5
13-7-2023,18,196.2
13-7-2023,19,124.1
13-7-2023,20,101.8
13-7-2023,21,97.4
13-7-2023,22,84.6
13-7-2023,23,61.3
14-7-2023,0,21.6
14-7-2023,1,2.6
14-7-2023,2,1.3
14-7-2023,3,1.4
14-7-2023,4,2.7
14-7-2023,5,16.6
14-7-2023,6,64.1
14-7-2023,7,135.4
14-7-2023,8,172.9
14-7-2023,9,141.2
14-7-2023,10,134.2
14-7-2023,11,150.6
14-7-2023,12,175.2
14-7-2023,13,179.2
14-7-2023,14,187.9
14-7-2023,15,205.4
14-7-2023,16,223.6
14-7-2023,17,235.6
14-7-2023,18,187.9
14-7-2023,19,129.0
14-7-2023,20,103.4
14-7-2023,21,91.8
14-7-2023,22,87.8
14-7-2023,23,76.6
15-7-2023,0,37.0
15-7-2023,1,8.1
15-7-2023,2,3.3
15-7-2023,3,2.6
15-7-2023,4,3.1
15-7-2023,5,5.4
15-7-2023,6,15.4
15-7-2023,7,33.6
15-7-2023,8,60.7
15-7-2023,9,87.8
15-7-2023,10,110.4
15-7-2023,11,134.9
15-7-2023,12,154.6
15-7-2023,13,169.5
15-7-2023,14,174.7
15-7-2023,15,172.9
15-7-2023,16,172.7
15-7-2023,17,159.6
15-7-2023,18,133.2
15-7-2023,19,108.8
15-7-2023,20,94.2
15-7-2023,21,85.5
15-7-2023,22,87.7
15-7-2023,23,101.1
16-7-2023,0,50.8
16-7-2023,1,16.5
16-7-2023,2,5.5
16-7-2023,3,2.9
16-7-2023,4,3.3
16-7-2023,5,4.6
16-7-2023,6,6.2
16-7-2023,7,17.0
16-7-2023,8,33.3
16-7-2023,9,58.7
16-7-2023,10,81.2
16-7-2023,11,107.1
16-7-2023,12,125.3
16-7-2023,13,136.5
16-7-2023,14,139.2
16-7-2023,15,136.8
16-7-2023,16,135.5
16-7-2023,17,130.4
16-7-2023,18,113.7
16-7-2023,19,96.1
16-7-2023,20,86.9
16-7-2023,21,74.0
16-7-2023,22,63.0
16-7-2023,23,59.8
17-7-2023,0,20.5
17-7-2023,1,5.7
17-7-2023,2,1.5
17-7-2023,3,0.8
17-7-2023,4,2.0
17-7-2023,5,17.3
17-7-2023,6,77.6
17-7-2023,7,169.3
17-7-2023,8,198.4
17-7-2023,9,123.3
17-7-2023,10,108.5
17-7-2023,11,121.8
17-7-2023,12,141.4
17-7-2023,13,143.4
17-7-2023,14,152.7
17-7-2023,15,169.6
17-7-2023,16,212.1
17-7-2023,17,249.9
17-7-2023,18,153.5
17-7-2023,19,91.2
17-7-2023,20,72.5
17-7-2023,21,62.3
17-7-2023,22,53.4
17-7-2023,23,37.9
18-7-2023,0,16.5
18-7-2023,1,5.4
18-7-2023,2,1.6
18-7-2023,3,1.8
18-7-2023,4,3.1
18-7-2023,5,18.6
18-7-2023,6,84.0
18-7-2023,7,190.1
18-7-2023,8,225.8
18-7-2023,9,145.0
18-7-2023,10,119.7
18-7-2023,11,128.3
18-7-2023,12,147.0
18-7-2023,13,151.0
18-7-2023,14,162.1
18-7-2023,15,186.0
18-7-2023,16,234.7
18-7-2023,17,275.5
18-7-2023,18,181.3
18-7-2023,19,107.0
18-7-2023,20,79.0
18-7-2023,21,68.6
18-7-2023,22,62.3
18-7-2023,23,59.4
19-7-2023,0,22.1
19-7-2023,1,6.0
19-7-2023,2,1.7
19-7-2023,3,1.8
19-7-2023,4,3.1
19-7-2023,5,17.7
19-7-2023,6,72.8
19-7-2023,7,151.0
19-7-2023,8,185.1
19-7-2023,9,134.2
19-7-2023,10,118.9
19-7-2023,11,129.8
19-7-2023,12,149.1
19-7-2023,13,151.3
19-7-2023,14,158.9
19-7-2023,15,176.8
19-7-2023,16,213.0
19-7-2023,17,244.1
19-7-2023,18,168.6
19-7-2023,19,106.7
19-7-2023,20,80.9
19-7-2023,21,72.6
19-7-2023,22,68.9
19-7-2023,23,61.6
20-7-2023,0,22.6
20-7-2023,1,6.5
20-7-2023,2,1.7
20-7-2023,3,1.8
20-7-2023,4,3.1
20-7-2023,5,18.2
20-7-2023,6,78.8
20-7-2023,7,173.3
20-7-2023,8,210.3
20-7-2023,9,141.1
20-7-2023,10,121.9
20-7-2023,11,131.9
20-7-2023,12,149.7
20-7-2023,13,153.5
20-7-2023,14,163.8
20-7-2023,15,187.1
20-7-2023,16,227.6
20-7-2023,17,263.7
20-7-2023,18,180.5
20-7-2023,19,115.9
20-7-2023,20,94.2
20-7-2023,21,84.4
20-7-2023,22,73.2
20-7-2023,23,58.0
21-7-2023,0,26.4
21-7-2023,1,7.9
21-7-2023,2,2.3
21-7-2023,3,2.1
21-7-2023,4,3.4
21-7-2023,5,16.8
21-7-2023,6,60.3
21-7-2023,7,112.1
21-7-2023,8,141.8
21-7-2023,9,123.6
21-7-2023,10,119.7
21-7-2023,11,135.4
21-7-2023,12,154.0
21-7-2023,13,161.4
21-7-2023,14,164.1
21-7-2023,15,180.8
21-7-2023,16,196.4
21-7-2023,17,211.1
21-7-2023,18,171.2
21-7-2023,19,124.9
21-7-2023,20,100.5
21-7-2023,21,88.7
21-7-2023,22,80.8
21-7-2023,23,75.4
22-7-2023,0,40.8
22-7-2023,1,12.0
22-7-2023,2,5.9
22-7-2023,3,2.5
22-7-2023,4,3.0
22-7-2023,5,5.5
22-7-2023,6,15.4
22-7-2023,7,32.2
22-7-2023,8,58.5
22-7-2023,9,87.8
22-7-2023,10,108.9
22-7-2023,11,133.3
22-7-2023,12,149.4
22-7-2023,13,162.2
22-7-2023,14,165.1
22-7-2023,15,163.0
22-7-2023,16,155.6
22-7-2023,17,148.0
22-7-2023,18,123.7
22-7-2023,19,104.1
22-7-2023,20,94.0
22-7-2023,21,86.3
22-7-2023,22,82.7
22-7-2023,23,74.0
23-7-2023,0,34.5
23-7-2023,1,8.2
23-7-2023,2,3.4
23-7-2023,3,2.8
23-7-2023,4,3.2
23-7-2023,5,4.6
23-7-2023,6,6.1
23-7-2023,7,16.7
23-7-2023,8,32.9
23-7-2023,9,52.3
23-7-2023,10,69.5
23-7-2023,11,94.1
23-7-2023,12,111.2
23-7-2023,13,120.6
23-7-2023,14,123.5
23-7-2023,15,118.7
23-7-2023,16,113.7
23-7-2023,17,114.4
23-7-2023,18,97.8
23-7-2023,19,84.6
23-7-2023,20,77.6
23-7-2023,21,67.3
23-7-2023,22,57.7
23-7-2023,23,39.5
24-7-2023,0,13.2
24-7-2023,1,1.5
24-7-2023,2,0.7
24-7-2023,3,0.9
24-7-2023,4,2.0
24-7-2023,5,15.9
24-7-2023,6,70.9
24-7-2023,7,147.4
24-7-2023,8,167.5
24-7-2023,9,108.1
24-7-2023,10,96.9
24-7-2023,11,111.5
24-7-2023,12,128.2
24-7-2023,13,134.0
24-7-2023,14,141.2
24-7-2023,15,160.7
24-7-2023,16,197.4
24-7-2023,17,230.3
24-7-2023,18,139.8
24-7-2023,19,84.9
24-7-2023,20,65.3
24-7-2023,21,58.0
24-7-2023,22,49.0
24-7-2023,23,35.5
25-7-2023,0,12.3
25-7-2023,1,1.5
25-7-2023,2,0.8
25-7-2023,3,0.9
25-7-2023,4,1.9
25-7-2023,5,16.7
25-7-2023,6,76.4
25-7-2023,7,167.4
25-7-2023,8,196.9
25-7-2023,9,130.5
25-7-2023,10,113.6
25-7-2023,11,123.4
25-7-2023,12,140.0
25-7-2023,13,143.1
25-7-2023,14,151.8
25-7-2023,15,174.3
25-7-2023,16,218.7
25-7-2023,17,258.7
25-7-2023,18,163.1
25-7-2023,19,98.2
25-7-2023,20,75.4
25-7-2023,21,65.7
25-7-2023,22,58.7
25-7-2023,23,40.2
26-7-2023,0,13.4
26-7-2023,1,1.2
26-7-2023,2,0.6
26-7-2023,3,0.8
26-7-2023,4,2.1
26-7-2023,5,15.4
26-7-2023,6,67.6
26-7-2023,7,140.4
26-7-2023,8,166.7
26-7-2023,9,123.7
26-7-2023,10,111.7
26-7-2023,11,122.9
26-7-2023,12,138.8
26-7-2023,13,143.5
26-7-2023,14,150.6
26-7-2023,15,168.1
26-7-2023,16,198.4
26-7-2023,17,229.8
26-7-2023,18,158.1
26-7-2023,19,98.3
26-7-2023,20,78.6
26-7-2023,21,70.8
26-7-2023,22,63.6
26-7-2023,23,43.9
27-7-2023,0,14.8
27-7-2023,1,1.6
27-7-2023,2,0.7
27-7-2023,3,0.9
27-7-2023,4,2.1
27-7-2023,5,15.9
27-7-2023,6,74.5
27-7-2023,7,165.3
27-7-2023,8,202.9
27-7-2023,9,132.6
27-7-2023,10,108.0
27-7-2023,11,117.6
27-7-2023,12,134.8
27-7-2023,13,138.9
27-7-2023,14,148.4
27-7-2023,15,172.5
27-7-2023,16,215.0
27-7-2023,17,257.1
27-7-2023,18,171.3
27-7-2023,19,99.6
27-7-2023,20,79.8
27-7-2023,21,79.3
27-7-2023,22,65.8
27-7-2023,23,49.3
28-7-2023,0,17.5
28-7-2023,1,2.1
28-7-2023,2,1.0
28-7-2023,3,1.1
28-7-2023,4,2.2
28-7-2023,5,14.6
28-7-2023,6,55.4
28-7-2023,7,102.7
28-7-2023,8,127.8
28-7-2023,9,110.5
28-7-2023,10,107.8
28-7-2023,11,121.5
28-7-2023,12,139.1
28-7-2023,13,148.8
28-7-2023,14,155.5
28-7-2023,15,171.1
28-7-2023,16,185.9
28-7-2023,17,201.0
28-7-2023,18,160.9
28-7-2023,19,115.6
28-7-2023,20,92.4
28-7-2023,21,81.9
28-7-2023,22,79.9
28-7-2023,23,72.6
29-7-2023,0,35.0
29-7-2023,1,7.4
29-7-2023,2,2.9
29-7-2023,3,2.4
29-7-2023,4,2.9
29-7-2023,5,5.2
29-7-2023,6,14.9
29-7-2023,7,30.9
29-7-2023,8,55.5
29-7-2023,9,82.0
29-7-2023,10,104.6
29-7-2023,11,132.2
29-7-2023,12,150.6
29-7-2023,13,169.1
29-7-2023,14,170.3
29-7-2023,15,167.0
29-7-2023,16,159.9
29-7-2023,17,149.4
29-7-2023,18,127.5
29-7-2023,19,107.2
29-7-2023,20,95.9
29-7-2023,21,92.4
29-7-2023,22,92.4
29-7-2023,23,86.9
30-7-2023,0,43.4
30-7-2023,1,9.3
30-7-2023,2,3.2
30-7-2023,3,2.8
30-7-2023,4,3.3
30-7-2023,5,4.7
30-7-2023,6,6.3
30-7-2023,7,16.6
30-7-2023,8,30.3
30-7-2023,9,51.8
30-7-2023,10,70.7
30-7-2023,11,96.2
30-7-2023,12,116.1
30-7-2023,13,130.2
30-7-2023,14,133.4
30-7-2023,15,124.3
30-7-2023,16,120.1
30-7-2023,17,120.7
30-7-2023,18,108.6
30-7-2023,19,89.8
30-7-2023,20,80.6
30-7-2023,21,70.4
30-7-2023,22,59.7
30-7-2023,23,41.3
31-7-2023,0,14.0
31-7-2023,1,1.3
31-7-2023,2,0.7
31-7-2023,3,0.8
31-7-2023,4,1.9
31-7-2023,5,15.7
31-7-2023,6,69.3
31-7-2023,7,147.1
31-7-2023,8,174.2
31-7-2023,9,109.2
31-7-2023,10,92.8
31-7-2023,11,104.5
31-7-2023,12,119.0
31-7-2023,13,124.4
31-7-2023,14,133.4
31-7-2023,15,151.7
31-7-2023,16,190.7
31-7-2023,17,227.7
31-7-2023,18,141.2
31-7-2023,19,80.0
31-7-2023,20,62.1
31-7-2023,21,54.6
31-7-2023,22,46.6
31-7-2023,23,32.8
1-8-2023,0,11.3
1-8-2023,1,1.1
1-8-2023,2,0.6
1-8-2023,3,0.7
1-8-2023,4,1.9
1-8-2023,5,15.9
1-8-2023,6,75.4
1-8-2023,7,167.5
1-8-2023,8,194.8
1-8-2023,9,122.4
1-8-2023,10,103.5
1-8-2023,11,115.3
1-8-2023,12,131.9
1-8-2023,13,137.3
1-8-2023,14,144.9
1-8-2023,15,168.3
1-8-2023,16,212.7
1-8-2023,17,257.0
1-8-2023,18,158.0
1-8-2023,19,87.6
1-8-2023,20,68.2
1-8-2023,21,61.4
1-8-2023,22,53.9
1-8-2023,23,37.7
2-8-2023,0,12.9
2-8-2023,1,1.3
2-8-2023,2,0.5
2-8-2023,3,0.7
2-8-2023,4,1.9
2-8-2023,5,15.2
2-8-2023,6,65.9
2-8-2023,7,141.7
2-8-2023,8,178.4
2-8-2023,9,122.9
2-8-2023,10,104.8
2-8-2023,11,114.3
2-8-2023,12,130.1
2-8-2023,13,136.3
2-8-2023,14,144.4
2-8-2023,15,162.6
2-8-2023,16,197.2
2-8-2023,17,236.1
2-8-2023,18,157.5
2-8-2023,19,97.1
2-8-2023,20,74.8
2-8-2023,21,66.9
2-8-2023,22,57.9
2-8-2023,23,39.7
3-8-2023,0,14.0
3-8-2023,1,1.3
3-8-2023,2,0.7
3-8-2023,3,0.8
3-8-2023,4,2.0
3-8-2023,5,15.8
3-8-2023,6,70.8
3-8-2023,7,159.4
3-8-2023,8,194.3
3-8-2023,9,124.6
3-8-2023,10,105.5
3-8-2023,11,116.8
3-8-2023,12,132.8
3-8-2023,13,137.5
3-8-2023,14,146.1
3-8-2023,15,166.8
3-8-2023,16,208.9
3-8-2023,17,253.0
3-8-2023,18,162.0
3-8-2023,19,98.0
3-8-2023,20,78.8
3-8-2023,21,74.2
3-8-2023,22,64.8
3-8-2023,23,47.9
4-8-2023,0,17.8
4-8-2023,1,3.0
4-8-2023,2,1.5
4-8-2023,3,1.4
4-8-2023,4,2.2
4-8-2023,5,14.2
4-8-2023,6,53.8
4-8-2023,7,102.5
4-8-2023,8,126.9
4-8-2023,9,109.6
4-8-2023,10,108.5
4-8-2023,11,121.3
4-8-2023,12,138.5
4-8-2023,13,149.1
4-8-2023,14,156.0
4-8-2023,15,170.9
4-8-2023,16,187.2
4-8-2023,17,202.7
4-8-2023,18,163.1
4-8-2023,19,112.7
4-8-2023,20,89.4
4-8-2023,21,78.9
4-8-2023,22,83.5
4-8-2023,23,70.8
5-8-2023,0,35.9
5-8-2023,1,7.3
5-8-2023,2,3.0
5-8-2023,3,2.5
5-8-2023,4,3.0
5-8-2023,5,5.4
5-8-2023,6,14.4
5-8-2023,7,31.1
5-8-2023,8,55.4
5-8-2023,9,85.5
5-8-2023,10,112.8
5-8-2023,11,144.2
5-8-2023,12,162.7
5-8-2023,13,171.9
5-8-2023,14,172.1
5-8-2023,15,158.6
5-8-2023,16,150.3
5-8-2023,17,142.6
5-8-2023,18,121.9
5-8-2023,19,104.6
5-8-2023,20,95.1
5-8-2023,21,87.3
5-8-2023,22,88.7
5-8-2023,23,80.0
6-8-2023,0,42.5
6-8-2023,1,9.8
6-8-2023,2,4.6
6-8-2023,3,3.7
6-8-2023,4,3.5
6-8-2023,5,5.2
6-8-2023,6,6.5
6-8-2023,7,17.3
6-8-2023,8,30.6
6-8-2023,9,50.6
6-8-2023,10,69.0
6-8-2023,11,90.4
6-8-2023,12,108.0
6-8-2023,13,119.4
6-8-2023,14,121.3
6-8-2023,15,120.5
6-8-2023,16,119.6
6-8-2023,17,112.6
6-8-2023,18,96.5
6-8-2023,19,80.1
6-8-2023,20,73.4
6-8-2023,21,64.4
6-8-2023,22,54.4
6-8-2023,23,37.2
7-8-2023,0,13.1
7-8-2023,1,1.1
7-8-2023,2,0.5
7-8-2023,3,0.8
7-8-2023,4,1.9
7-8-2023,5,15.6
7-8-2023,6,68.2
7-8-2023,7,143.8
7-8-2023,8,163.2
7-8-2023,9,103.1
7-8-2023,10,92.0
7-8-2023,11,105.1
7-8-2023,12,119.6
7-8-2023,13,126.6
7-8-2023,14,134.6
7-8-2023,15,153.5
7-8-2023,16,187.4
7-8-2023,17,225.5
7-8-2023,18,138.5
7-8-2023,19,81.3
7-8-2023,20,64.3
7-8-2023,21,56.8
7-8-2023,22,47.7
7-8-2023,23,32.2
8-8-2023,0,11.6
8-8-2023,1,1.2
8-8-2023,2,0.6
8-8-2023,3,0.7
8-8-2023,4,1.7
8-8-2023,5,15.8
8-8-2023,6,72.7
8-8-2023,7,163.5
8-8-2023,8,189.8
8-8-2023,9,123.2
8-8-2023,10,106.1
8-8-2023,11,116.1
8-8-2023,12,132.3
8-8-2023,13,135.5
8-8-2023,14,143.5
8-8-2023,15,167.0
8-8-2023,16,212.2
8-8-2023,17,255.4
8-8-2023,18,157.0
8-8-2023,19,90.1
8-8-2023,20,69.0
8-8-2023,21,61.6
8-8-2023,22,55.9
8-8-2023,23,35.0
9-8-2023,0,11.6
9-8-2023,1,1.3
9-8-2023,2,0.6
9-8-2023,3,0.8
9-8-2023,4,1.9
9-8-2023,5,14.6
9-8-2023,6,62.7
9-8-2023,7,131.3
9-8-2023,8,157.6
9-8-2023,9,119.5
9-8-2023,10,109.3
9-8-2023,11,118.5
9-8-2023,12,131.9
9-8-2023,13,136.9
9-8-2023,14,144.3
9-8-2023,15,163.3
9-8-2023,16,193.1
9-8-2023,17,222.0
9-8-2023,18,149.1
9-8-2023,19,91.6
9-8-2023,20,73.5
9-8-2023,21,67.9
9-8-2023,22,57.9
9-8-2023,23,38.7
10-8-2023,0,12.9
10-8-2023,1,1.2
10-8-2023,2,0.5
10-8-2023,3,0.8
10-8-2023,4,1.9
10-8-2023,5,15.2
10-8-2023,6,67.7
10-8-2023,7,151.6
10-8-2023,8,182.2
10-8-2023,9,127.1
10-8-2023,10,110.5
10-8-2023,11,117.6
10-8-2023,12,131.3
10-8-2023,13,136.7
10-8-2023,14,145.6
10-8-2023,15,165.4
10-8-2023,16,204.7
10-8-2023,17,241.8
10-8-2023,18,160.6
10-8-2023,19,100.2
10-8-2023,20,82.4
10-8-2023,21,78.6
10-8-2023,22,67.8
10-8-2023,23,46.7
11-8-2023,0,16.7
11-8-2023,1,2.1
11-8-2023,2,1.1
11-8-2023,3,1.2
11-8-2023,4,2.2
11-8-2023,5,14.0
11-8-2023,6,52.5
11-8-2023,7,98.6
11-8-2023,8,122.4
11-8-2023,9,109.5
11-8-2023,10,108.5
11-8-2023,11,120.1
11-8-2023,12,135.7
11-8-2023,13,144.2
11-8-2023,14,151.4
11-8-2023,15,165.8
11-8-2023,16,180.6
11-8-2023,17,193.7
11-8-2023,18,155.9
11-8-2023,19,107.6
11-8-2023,20,87.7
11-8-2023,21,78.3
11-8-2023,22,72.7
11-8-2023,23,61.3
12-8-2023,0,29.9
12-8-2023,1,6.1
12-8-2023,2,2.5
12-8-2023,3,1.9
12-8-2023,4,2.5
12-8-2023,5,4.8
12-8-2023,6,14.1
12-8-2023,7,30.6
12-8-2023,8,54.6
12-8-2023,9,78.2
12-8-2023,10,93.1
12-8-2023,11,120.0
12-8-2023,12,140.4
12-8-2023,13,156.3
12-8-2023,14,159.7
12-8-2023,15,153.9
12-8-2023,16,149.1
12-8-2023,17,145.2
12-8-2023,18,130.8
12-8-2023,19,103.1
12-8-2023,20,89.6
12-8-2023,21,81.7
12-8-2023,22,90.1
